Job ID     : 162454
Node       : b-19-58
Start time : Fri Apr 10 10:00:28 EDT 2026
Starting training...
Device: cuda
  GPU: NVIDIA A100-SXM4-40GB
Loaded channel stats from /scratch/va2661/data/active_matter/stats.yaml
  Raw stats keys: ['mean', 'mean_delta', 'rms', 'rms_delta', 'std', 'std_delta']
  mean: ['1.0000', '-0.0000', '0.0000', '0.5018', '-0.0062', '-0.0062', '0.4982', '0.0000', '0.0000', '0.0000', '-0.0000']
  std : ['0.0030', '0.5772', '0.5671', '0.3201', '0.3311', '0.3311', '0.3202', '0.4073', '0.4322', '0.4322', '0.4073']
Dataset sizes  — train: 11,550  val: 1,584  test: 1,716
Batches/epoch  — train: 721  val: 99

Model parameters: encoder=23.46M  predictor=3.12M  total=26.58M

Starting training from epoch 0 / 50
  Epoch 007 [   0/721]  loss=0.1594  lr=2.99e-04  ema_tau=0.99619
  Epoch 007 [  20/721]  loss=0.1684  lr=2.99e-04  ema_tau=0.99619
  Epoch 007 [  40/721]  loss=0.1403  lr=2.98e-04  ema_tau=0.99619
  Epoch 007 [  60/721]  loss=0.2044  lr=2.98e-04  ema_tau=0.99619
  Epoch 007 [  80/721]  loss=0.1597  lr=2.98e-04  ema_tau=0.99620
  Epoch 007 [ 100/721]  loss=0.1622  lr=2.98e-04  ema_tau=0.99620
  Epoch 007 [ 120/721]  loss=0.1892  lr=2.98e-04  ema_tau=0.99620
  Epoch 007 [ 140/721]  loss=0.1643  lr=2.98e-04  ema_tau=0.99620
  Epoch 007 [ 160/721]  loss=0.2197  lr=2.98e-04  ema_tau=0.99620
  Epoch 007 [ 180/721]  loss=0.1550  lr=2.98e-04  ema_tau=0.99620
  Epoch 007 [ 200/721]  loss=0.1663  lr=2.98e-04  ema_tau=0.99621
  Epoch 007 [ 220/721]  loss=0.1578  lr=2.98e-04  ema_tau=0.99621
  Epoch 007 [ 240/721]  loss=0.1589  lr=2.98e-04  ema_tau=0.99621
  Epoch 007 [ 260/721]  loss=0.1649  lr=2.98e-04  ema_tau=0.99621
  Epoch 007 [ 280/721]  loss=0.1458  lr=2.98e-04  ema_tau=0.99621
  Epoch 007 [ 300/721]  loss=0.2566  lr=2.98e-04  ema_tau=0.99621
  Epoch 007 [ 320/721]  loss=0.2015  lr=2.98e-04  ema_tau=0.99621
  Epoch 007 [ 340/721]  loss=0.1642  lr=2.98e-04  ema_tau=0.99622
  Epoch 007 [ 360/721]  loss=0.1621  lr=2.98e-04  ema_tau=0.99622
  Epoch 007 [ 380/721]  loss=0.1874  lr=2.98e-04  ema_tau=0.99622
  Epoch 007 [ 400/721]  loss=0.1315  lr=2.98e-04  ema_tau=0.99622
  Epoch 007 [ 420/721]  loss=0.1520  lr=2.98e-04  ema_tau=0.99622
  Epoch 007 [ 440/721]  loss=0.1768  lr=2.98e-04  ema_tau=0.99622
  Epoch 007 [ 460/721]  loss=0.1741  lr=2.97e-04  ema_tau=0.99623
  Epoch 007 [ 480/721]  loss=0.1769  lr=2.97e-04  ema_tau=0.99623
  Epoch 007 [ 500/721]  loss=0.1525  lr=2.97e-04  ema_tau=0.99623
  Epoch 007 [ 520/721]  loss=0.1691  lr=2.97e-04  ema_tau=0.99623
  Epoch 007 [ 540/721]  loss=0.1663  lr=2.97e-04  ema_tau=0.99623
  Epoch 007 [ 560/721]  loss=0.2035  lr=2.97e-04  ema_tau=0.99623
  Epoch 007 [ 580/721]  loss=0.1386  lr=2.97e-04  ema_tau=0.99624
  Epoch 007 [ 600/721]  loss=0.1752  lr=2.97e-04  ema_tau=0.99624
  Epoch 007 [ 620/721]  loss=0.1789  lr=2.97e-04  ema_tau=0.99624
  Epoch 007 [ 640/721]  loss=0.1922  lr=2.97e-04  ema_tau=0.99624
  Epoch 007 [ 660/721]  loss=0.1440  lr=2.97e-04  ema_tau=0.99624
  Epoch 007 [ 680/721]  loss=0.1424  lr=2.97e-04  ema_tau=0.99624
  Epoch 007 [ 700/721]  loss=0.1682  lr=2.97e-04  ema_tau=0.99625
  Epoch 007 [ 720/721]  loss=0.1710  lr=2.97e-04  ema_tau=0.99625

Epoch 007 done | avg_loss=0.1687 | time=292.2s
  Val loss: 0.1475
  Checkpoint saved → /scratch/va2661/data/active_matter/checkpoints/jepa/latest.pt

  Epoch 008 [   0/721]  loss=0.1538  lr=2.97e-04  ema_tau=0.99625
  Epoch 008 [  20/721]  loss=0.1751  lr=2.97e-04  ema_tau=0.99625
  Epoch 008 [  40/721]  loss=0.2157  lr=2.97e-04  ema_tau=0.99625
  Epoch 008 [  60/721]  loss=0.1530  lr=2.97e-04  ema_tau=0.99625
  Epoch 008 [  80/721]  loss=0.1614  lr=2.96e-04  ema_tau=0.99625
  Epoch 008 [ 100/721]  loss=0.1819  lr=2.96e-04  ema_tau=0.99626
  Epoch 008 [ 120/721]  loss=0.1603  lr=2.96e-04  ema_tau=0.99626
  Epoch 008 [ 140/721]  loss=0.1247  lr=2.96e-04  ema_tau=0.99626
  Epoch 008 [ 160/721]  loss=0.1515  lr=2.96e-04  ema_tau=0.99626
  Epoch 008 [ 180/721]  loss=0.1683  lr=2.96e-04  ema_tau=0.99626
  Epoch 008 [ 200/721]  loss=0.1273  lr=2.96e-04  ema_tau=0.99626
  Epoch 008 [ 220/721]  loss=0.1540  lr=2.96e-04  ema_tau=0.99627
  Epoch 008 [ 240/721]  loss=0.1302  lr=2.96e-04  ema_tau=0.99627
  Epoch 008 [ 260/721]  loss=0.1334  lr=2.96e-04  ema_tau=0.99627
  Epoch 008 [ 280/721]  loss=0.1656  lr=2.96e-04  ema_tau=0.99627
  Epoch 008 [ 300/721]  loss=0.1534  lr=2.96e-04  ema_tau=0.99627
  Epoch 008 [ 320/721]  loss=0.1475  lr=2.96e-04  ema_tau=0.99627
  Epoch 008 [ 340/721]  loss=0.1504  lr=2.96e-04  ema_tau=0.99628
  Epoch 008 [ 360/721]  loss=0.1896  lr=2.96e-04  ema_tau=0.99628
  Epoch 008 [ 380/721]  loss=0.1368  lr=2.95e-04  ema_tau=0.99628
  Epoch 008 [ 400/721]  loss=0.1726  lr=2.95e-04  ema_tau=0.99628
  Epoch 008 [ 420/721]  loss=0.1757  lr=2.95e-04  ema_tau=0.99628
  Epoch 008 [ 440/721]  loss=0.2247  lr=2.95e-04  ema_tau=0.99629
  Epoch 008 [ 460/721]  loss=0.1466  lr=2.95e-04  ema_tau=0.99629
  Epoch 008 [ 480/721]  loss=0.1433  lr=2.95e-04  ema_tau=0.99629
  Epoch 008 [ 500/721]  loss=0.2054  lr=2.95e-04  ema_tau=0.99629
  Epoch 008 [ 520/721]  loss=0.1556  lr=2.95e-04  ema_tau=0.99629
  Epoch 008 [ 540/721]  loss=0.1623  lr=2.95e-04  ema_tau=0.99629
  Epoch 008 [ 560/721]  loss=0.2132  lr=2.95e-04  ema_tau=0.99630
  Epoch 008 [ 580/721]  loss=0.1422  lr=2.95e-04  ema_tau=0.99630
  Epoch 008 [ 600/721]  loss=0.1194  lr=2.95e-04  ema_tau=0.99630
  Epoch 008 [ 620/721]  loss=0.1737  lr=2.95e-04  ema_tau=0.99630
  Epoch 008 [ 640/721]  loss=0.1455  lr=2.95e-04  ema_tau=0.99630
  Epoch 008 [ 660/721]  loss=0.1318  lr=2.94e-04  ema_tau=0.99631
  Epoch 008 [ 680/721]  loss=0.1502  lr=2.94e-04  ema_tau=0.99631
  Epoch 008 [ 700/721]  loss=0.1850  lr=2.94e-04  ema_tau=0.99631
  Epoch 008 [ 720/721]  loss=0.1496  lr=2.94e-04  ema_tau=0.99631

Epoch 008 done | avg_loss=0.1611 | time=291.8s
  Val loss: 0.1306
  Checkpoint saved → /scratch/va2661/data/active_matter/checkpoints/jepa/latest.pt

  Epoch 009 [   0/721]  loss=0.1705  lr=2.94e-04  ema_tau=0.99631
  Epoch 009 [  20/721]  loss=0.1452  lr=2.94e-04  ema_tau=0.99631
  Epoch 009 [  40/721]  loss=0.1606  lr=2.94e-04  ema_tau=0.99632
  Epoch 009 [  60/721]  loss=0.1682  lr=2.94e-04  ema_tau=0.99632
  Epoch 009 [  80/721]  loss=0.1421  lr=2.94e-04  ema_tau=0.99632
  Epoch 009 [ 100/721]  loss=0.2021  lr=2.94e-04  ema_tau=0.99632
  Epoch 009 [ 120/721]  loss=0.1717  lr=2.94e-04  ema_tau=0.99632
  Epoch 009 [ 140/721]  loss=0.1546  lr=2.94e-04  ema_tau=0.99632
  Epoch 009 [ 160/721]  loss=0.1545  lr=2.94e-04  ema_tau=0.99633
  Epoch 009 [ 180/721]  loss=0.1786  lr=2.93e-04  ema_tau=0.99633
  Epoch 009 [ 200/721]  loss=0.1300  lr=2.93e-04  ema_tau=0.99633
  Epoch 009 [ 220/721]  loss=0.1433  lr=2.93e-04  ema_tau=0.99633
  Epoch 009 [ 240/721]  loss=0.1701  lr=2.93e-04  ema_tau=0.99633
  Epoch 009 [ 260/721]  loss=0.1873  lr=2.93e-04  ema_tau=0.99634
  Epoch 009 [ 280/721]  loss=0.1635  lr=2.93e-04  ema_tau=0.99634
  Epoch 009 [ 300/721]  loss=0.1071  lr=2.93e-04  ema_tau=0.99634
  Epoch 009 [ 320/721]  loss=0.1466  lr=2.93e-04  ema_tau=0.99634
  Epoch 009 [ 340/721]  loss=0.1457  lr=2.93e-04  ema_tau=0.99634
  Epoch 009 [ 360/721]  loss=0.1744  lr=2.93e-04  ema_tau=0.99635
  Epoch 009 [ 380/721]  loss=0.1900  lr=2.93e-04  ema_tau=0.99635
  Epoch 009 [ 400/721]  loss=0.1590  lr=2.93e-04  ema_tau=0.99635
  Epoch 009 [ 420/721]  loss=0.1754  lr=2.92e-04  ema_tau=0.99635
  Epoch 009 [ 440/721]  loss=0.1780  lr=2.92e-04  ema_tau=0.99635
  Epoch 009 [ 460/721]  loss=0.1609  lr=2.92e-04  ema_tau=0.99636
  Epoch 009 [ 480/721]  loss=0.1504  lr=2.92e-04  ema_tau=0.99636
  Epoch 009 [ 500/721]  loss=0.1562  lr=2.92e-04  ema_tau=0.99636
  Epoch 009 [ 520/721]  loss=0.1433  lr=2.92e-04  ema_tau=0.99636
  Epoch 009 [ 540/721]  loss=0.1719  lr=2.92e-04  ema_tau=0.99636
  Epoch 009 [ 560/721]  loss=0.1732  lr=2.92e-04  ema_tau=0.99637
  Epoch 009 [ 580/721]  loss=0.2043  lr=2.92e-04  ema_tau=0.99637
  Epoch 009 [ 600/721]  loss=0.1261  lr=2.92e-04  ema_tau=0.99637
  Epoch 009 [ 620/721]  loss=0.1594  lr=2.91e-04  ema_tau=0.99637
  Epoch 009 [ 640/721]  loss=0.1992  lr=2.91e-04  ema_tau=0.99637
  Epoch 009 [ 660/721]  loss=0.1587  lr=2.91e-04  ema_tau=0.99638
  Epoch 009 [ 680/721]  loss=0.1211  lr=2.91e-04  ema_tau=0.99638
  Epoch 009 [ 700/721]  loss=0.1539  lr=2.91e-04  ema_tau=0.99638
  Epoch 009 [ 720/721]  loss=0.1923  lr=2.91e-04  ema_tau=0.99638

Epoch 009 done | avg_loss=0.1531 | time=291.3s
  Val loss: 0.1351
  Checkpoint saved → /scratch/va2661/data/active_matter/checkpoints/jepa/latest.pt

  Epoch 010 [   0/721]  loss=0.1545  lr=2.91e-04  ema_tau=0.99638
  Epoch 010 [  20/721]  loss=0.1728  lr=2.91e-04  ema_tau=0.99638
  Epoch 010 [  40/721]  loss=0.1730  lr=2.91e-04  ema_tau=0.99639
  Epoch 010 [  60/721]  loss=0.1255  lr=2.91e-04  ema_tau=0.99639
  Epoch 010 [  80/721]  loss=0.1601  lr=2.91e-04  ema_tau=0.99639
  Epoch 010 [ 100/721]  loss=0.1313  lr=2.90e-04  ema_tau=0.99639
  Epoch 010 [ 120/721]  loss=0.1654  lr=2.90e-04  ema_tau=0.99639
  Epoch 010 [ 140/721]  loss=0.1543  lr=2.90e-04  ema_tau=0.99640
  Epoch 010 [ 160/721]  loss=0.1345  lr=2.90e-04  ema_tau=0.99640
  Epoch 010 [ 180/721]  loss=0.1541  lr=2.90e-04  ema_tau=0.99640
  Epoch 010 [ 200/721]  loss=0.1321  lr=2.90e-04  ema_tau=0.99640
  Epoch 010 [ 220/721]  loss=0.1869  lr=2.90e-04  ema_tau=0.99640
  Epoch 010 [ 240/721]  loss=0.1599  lr=2.90e-04  ema_tau=0.99641
  Epoch 010 [ 260/721]  loss=0.1199  lr=2.90e-04  ema_tau=0.99641
  Epoch 010 [ 280/721]  loss=0.1614  lr=2.90e-04  ema_tau=0.99641
  Epoch 010 [ 300/721]  loss=0.1635  lr=2.89e-04  ema_tau=0.99641
  Epoch 010 [ 320/721]  loss=0.1226  lr=2.89e-04  ema_tau=0.99642
  Epoch 010 [ 340/721]  loss=0.1320  lr=2.89e-04  ema_tau=0.99642
  Epoch 010 [ 360/721]  loss=0.1409  lr=2.89e-04  ema_tau=0.99642
  Epoch 010 [ 380/721]  loss=0.1535  lr=2.89e-04  ema_tau=0.99642
  Epoch 010 [ 400/721]  loss=0.1330  lr=2.89e-04  ema_tau=0.99642
  Epoch 010 [ 420/721]  loss=0.1111  lr=2.89e-04  ema_tau=0.99643
  Epoch 010 [ 440/721]  loss=0.1496  lr=2.89e-04  ema_tau=0.99643
  Epoch 010 [ 460/721]  loss=0.1245  lr=2.89e-04  ema_tau=0.99643
  Epoch 010 [ 480/721]  loss=0.1453  lr=2.88e-04  ema_tau=0.99643
  Epoch 010 [ 500/721]  loss=0.1165  lr=2.88e-04  ema_tau=0.99643
  Epoch 010 [ 520/721]  loss=0.1269  lr=2.88e-04  ema_tau=0.99644
  Epoch 010 [ 540/721]  loss=0.1501  lr=2.88e-04  ema_tau=0.99644
  Epoch 010 [ 560/721]  loss=0.1618  lr=2.88e-04  ema_tau=0.99644
  Epoch 010 [ 580/721]  loss=0.1423  lr=2.88e-04  ema_tau=0.99644
  Epoch 010 [ 600/721]  loss=0.1156  lr=2.88e-04  ema_tau=0.99645
  Epoch 010 [ 620/721]  loss=0.1637  lr=2.88e-04  ema_tau=0.99645
  Epoch 010 [ 640/721]  loss=0.1819  lr=2.88e-04  ema_tau=0.99645
  Epoch 010 [ 660/721]  loss=0.1557  lr=2.87e-04  ema_tau=0.99645
  Epoch 010 [ 680/721]  loss=0.1527  lr=2.87e-04  ema_tau=0.99645
  Epoch 010 [ 700/721]  loss=0.1788  lr=2.87e-04  ema_tau=0.99646
  Epoch 010 [ 720/721]  loss=0.1577  lr=2.87e-04  ema_tau=0.99646

Epoch 010 done | avg_loss=0.1500 | time=291.6s
  Collapse check — embed_std=0.0419  mean_cos_sim=0.1231
  Val loss: 0.1360
  Checkpoint saved → /scratch/va2661/data/active_matter/checkpoints/jepa/latest.pt
  Checkpoint saved → /scratch/va2661/data/active_matter/checkpoints/jepa/epoch_0010.pt

  Epoch 011 [   0/721]  loss=0.1322  lr=2.87e-04  ema_tau=0.99646
  Epoch 011 [  20/721]  loss=0.1122  lr=2.87e-04  ema_tau=0.99646
  Epoch 011 [  40/721]  loss=0.1310  lr=2.87e-04  ema_tau=0.99646
  Epoch 011 [  60/721]  loss=0.1796  lr=2.87e-04  ema_tau=0.99647
  Epoch 011 [  80/721]  loss=0.1325  lr=2.87e-04  ema_tau=0.99647
  Epoch 011 [ 100/721]  loss=0.1186  lr=2.86e-04  ema_tau=0.99647
  Epoch 011 [ 120/721]  loss=0.1527  lr=2.86e-04  ema_tau=0.99647
  Epoch 011 [ 140/721]  loss=0.1544  lr=2.86e-04  ema_tau=0.99647
  Epoch 011 [ 160/721]  loss=0.1089  lr=2.86e-04  ema_tau=0.99648
  Epoch 011 [ 180/721]  loss=0.1461  lr=2.86e-04  ema_tau=0.99648
  Epoch 011 [ 200/721]  loss=0.1632  lr=2.86e-04  ema_tau=0.99648
  Epoch 011 [ 220/721]  loss=0.1513  lr=2.86e-04  ema_tau=0.99648
  Epoch 011 [ 240/721]  loss=0.1345  lr=2.86e-04  ema_tau=0.99649
  Epoch 011 [ 260/721]  loss=0.1573  lr=2.86e-04  ema_tau=0.99649
  Epoch 011 [ 280/721]  loss=0.1314  lr=2.85e-04  ema_tau=0.99649
  Epoch 011 [ 300/721]  loss=0.1452  lr=2.85e-04  ema_tau=0.99649
  Epoch 011 [ 320/721]  loss=0.1543  lr=2.85e-04  ema_tau=0.99650
  Epoch 011 [ 340/721]  loss=0.1414  lr=2.85e-04  ema_tau=0.99650
  Epoch 011 [ 360/721]  loss=0.1780  lr=2.85e-04  ema_tau=0.99650
  Epoch 011 [ 380/721]  loss=0.1553  lr=2.85e-04  ema_tau=0.99650
  Epoch 011 [ 400/721]  loss=0.1040  lr=2.85e-04  ema_tau=0.99650
  Epoch 011 [ 420/721]  loss=0.1368  lr=2.84e-04  ema_tau=0.99651
  Epoch 011 [ 440/721]  loss=0.1485  lr=2.84e-04  ema_tau=0.99651
  Epoch 011 [ 460/721]  loss=0.1515  lr=2.84e-04  ema_tau=0.99651
  Epoch 011 [ 480/721]  loss=0.1171  lr=2.84e-04  ema_tau=0.99651
  Epoch 011 [ 500/721]  loss=0.1276  lr=2.84e-04  ema_tau=0.99652
  Epoch 011 [ 520/721]  loss=0.1441  lr=2.84e-04  ema_tau=0.99652
  Epoch 011 [ 540/721]  loss=0.1574  lr=2.84e-04  ema_tau=0.99652
  Epoch 011 [ 560/721]  loss=0.1631  lr=2.84e-04  ema_tau=0.99652
  Epoch 011 [ 580/721]  loss=0.1854  lr=2.83e-04  ema_tau=0.99653
  Epoch 011 [ 600/721]  loss=0.1634  lr=2.83e-04  ema_tau=0.99653
  Epoch 011 [ 620/721]  loss=0.1050  lr=2.83e-04  ema_tau=0.99653
  Epoch 011 [ 640/721]  loss=0.1543  lr=2.83e-04  ema_tau=0.99653
  Epoch 011 [ 660/721]  loss=0.1445  lr=2.83e-04  ema_tau=0.99653
  Epoch 011 [ 680/721]  loss=0.1476  lr=2.83e-04  ema_tau=0.99654
  Epoch 011 [ 700/721]  loss=0.1364  lr=2.83e-04  ema_tau=0.99654
  Epoch 011 [ 720/721]  loss=0.1164  lr=2.83e-04  ema_tau=0.99654

Epoch 011 done | avg_loss=0.1508 | time=292.7s
  Val loss: 0.1302
  Checkpoint saved → /scratch/va2661/data/active_matter/checkpoints/jepa/latest.pt

  Epoch 012 [   0/721]  loss=0.1665  lr=2.83e-04  ema_tau=0.99654
  Epoch 012 [  20/721]  loss=0.1590  lr=2.82e-04  ema_tau=0.99654
  Epoch 012 [  40/721]  loss=0.1259  lr=2.82e-04  ema_tau=0.99655
  Epoch 012 [  60/721]  loss=0.1692  lr=2.82e-04  ema_tau=0.99655
  Epoch 012 [  80/721]  loss=0.1569  lr=2.82e-04  ema_tau=0.99655
  Epoch 012 [ 100/721]  loss=0.1329  lr=2.82e-04  ema_tau=0.99655
  Epoch 012 [ 120/721]  loss=0.1611  lr=2.82e-04  ema_tau=0.99656
  Epoch 012 [ 140/721]  loss=0.1705  lr=2.82e-04  ema_tau=0.99656
  Epoch 012 [ 160/721]  loss=0.2081  lr=2.81e-04  ema_tau=0.99656
  Epoch 012 [ 180/721]  loss=0.1282  lr=2.81e-04  ema_tau=0.99656
  Epoch 012 [ 200/721]  loss=0.1245  lr=2.81e-04  ema_tau=0.99657
  Epoch 012 [ 220/721]  loss=0.1710  lr=2.81e-04  ema_tau=0.99657
  Epoch 012 [ 240/721]  loss=0.1524  lr=2.81e-04  ema_tau=0.99657
  Epoch 012 [ 260/721]  loss=0.1300  lr=2.81e-04  ema_tau=0.99657
  Epoch 012 [ 280/721]  loss=0.1169  lr=2.81e-04  ema_tau=0.99658
  Epoch 012 [ 300/721]  loss=0.1089  lr=2.80e-04  ema_tau=0.99658
  Epoch 012 [ 320/721]  loss=0.1419  lr=2.80e-04  ema_tau=0.99658
  Epoch 012 [ 340/721]  loss=0.1539  lr=2.80e-04  ema_tau=0.99658
  Epoch 012 [ 360/721]  loss=0.1342  lr=2.80e-04  ema_tau=0.99659
  Epoch 012 [ 380/721]  loss=0.1442  lr=2.80e-04  ema_tau=0.99659
  Epoch 012 [ 400/721]  loss=0.1919  lr=2.80e-04  ema_tau=0.99659
  Epoch 012 [ 420/721]  loss=0.1604  lr=2.80e-04  ema_tau=0.99659
  Epoch 012 [ 440/721]  loss=0.1263  lr=2.79e-04  ema_tau=0.99660
  Epoch 012 [ 460/721]  loss=0.1620  lr=2.79e-04  ema_tau=0.99660
  Epoch 012 [ 480/721]  loss=0.1621  lr=2.79e-04  ema_tau=0.99660
  Epoch 012 [ 500/721]  loss=0.1647  lr=2.79e-04  ema_tau=0.99660
  Epoch 012 [ 520/721]  loss=0.1577  lr=2.79e-04  ema_tau=0.99661
  Epoch 012 [ 540/721]  loss=0.1341  lr=2.79e-04  ema_tau=0.99661
  Epoch 012 [ 560/721]  loss=0.1431  lr=2.79e-04  ema_tau=0.99661
  Epoch 012 [ 580/721]  loss=0.1692  lr=2.78e-04  ema_tau=0.99661
  Epoch 012 [ 600/721]  loss=0.1475  lr=2.78e-04  ema_tau=0.99662
  Epoch 012 [ 620/721]  loss=0.1758  lr=2.78e-04  ema_tau=0.99662
  Epoch 012 [ 640/721]  loss=0.1863  lr=2.78e-04  ema_tau=0.99662
  Epoch 012 [ 660/721]  loss=0.1202  lr=2.78e-04  ema_tau=0.99662
  Epoch 012 [ 680/721]  loss=0.1832  lr=2.78e-04  ema_tau=0.99663
  Epoch 012 [ 700/721]  loss=0.1292  lr=2.77e-04  ema_tau=0.99663
  Epoch 012 [ 720/721]  loss=0.1544  lr=2.77e-04  ema_tau=0.99663

Epoch 012 done | avg_loss=0.1503 | time=292.8s
  Val loss: 0.1405
  Checkpoint saved → /scratch/va2661/data/active_matter/checkpoints/jepa/latest.pt

  Epoch 013 [   0/721]  loss=0.1396  lr=2.77e-04  ema_tau=0.99663
  Epoch 013 [  20/721]  loss=0.1426  lr=2.77e-04  ema_tau=0.99663
  Epoch 013 [  40/721]  loss=0.1622  lr=2.77e-04  ema_tau=0.99664
  Epoch 013 [  60/721]  loss=0.1612  lr=2.77e-04  ema_tau=0.99664
  Epoch 013 [  80/721]  loss=0.1835  lr=2.77e-04  ema_tau=0.99664
  Epoch 013 [ 100/721]  loss=0.1397  lr=2.77e-04  ema_tau=0.99664
  Epoch 013 [ 120/721]  loss=0.1491  lr=2.76e-04  ema_tau=0.99665
  Epoch 013 [ 140/721]  loss=0.1789  lr=2.76e-04  ema_tau=0.99665
  Epoch 013 [ 160/721]  loss=0.1431  lr=2.76e-04  ema_tau=0.99665
  Epoch 013 [ 180/721]  loss=0.1606  lr=2.76e-04  ema_tau=0.99665
  Epoch 013 [ 200/721]  loss=0.1550  lr=2.76e-04  ema_tau=0.99666
  Epoch 013 [ 220/721]  loss=0.1438  lr=2.76e-04  ema_tau=0.99666
  Epoch 013 [ 240/721]  loss=0.1673  lr=2.75e-04  ema_tau=0.99666
  Epoch 013 [ 260/721]  loss=0.1355  lr=2.75e-04  ema_tau=0.99666
  Epoch 013 [ 280/721]  loss=0.1486  lr=2.75e-04  ema_tau=0.99667
  Epoch 013 [ 300/721]  loss=0.1505  lr=2.75e-04  ema_tau=0.99667
  Epoch 013 [ 320/721]  loss=0.1364  lr=2.75e-04  ema_tau=0.99667
  Epoch 013 [ 340/721]  loss=0.1810  lr=2.75e-04  ema_tau=0.99667
  Epoch 013 [ 360/721]  loss=0.1593  lr=2.74e-04  ema_tau=0.99668
  Epoch 013 [ 380/721]  loss=0.1357  lr=2.74e-04  ema_tau=0.99668
  Epoch 013 [ 400/721]  loss=0.1472  lr=2.74e-04  ema_tau=0.99668
  Epoch 013 [ 420/721]  loss=0.1074  lr=2.74e-04  ema_tau=0.99669
  Epoch 013 [ 440/721]  loss=0.1178  lr=2.74e-04  ema_tau=0.99669
  Epoch 013 [ 460/721]  loss=0.1664  lr=2.74e-04  ema_tau=0.99669
  Epoch 013 [ 480/721]  loss=0.1634  lr=2.73e-04  ema_tau=0.99669
  Epoch 013 [ 500/721]  loss=0.1430  lr=2.73e-04  ema_tau=0.99670
  Epoch 013 [ 520/721]  loss=0.1427  lr=2.73e-04  ema_tau=0.99670
  Epoch 013 [ 540/721]  loss=0.1261  lr=2.73e-04  ema_tau=0.99670
  Epoch 013 [ 560/721]  loss=0.1278  lr=2.73e-04  ema_tau=0.99670
  Epoch 013 [ 580/721]  loss=0.1317  lr=2.73e-04  ema_tau=0.99671
  Epoch 013 [ 600/721]  loss=0.1072  lr=2.72e-04  ema_tau=0.99671
  Epoch 013 [ 620/721]  loss=0.1618  lr=2.72e-04  ema_tau=0.99671
  Epoch 013 [ 640/721]  loss=0.1462  lr=2.72e-04  ema_tau=0.99671
  Epoch 013 [ 660/721]  loss=0.1538  lr=2.72e-04  ema_tau=0.99672
  Epoch 013 [ 680/721]  loss=0.1649  lr=2.72e-04  ema_tau=0.99672
  Epoch 013 [ 700/721]  loss=0.1636  lr=2.72e-04  ema_tau=0.99672
  Epoch 013 [ 720/721]  loss=0.1329  lr=2.71e-04  ema_tau=0.99673

Epoch 013 done | avg_loss=0.1463 | time=293.6s
  Val loss: 0.1330
  Checkpoint saved → /scratch/va2661/data/active_matter/checkpoints/jepa/latest.pt

  Epoch 014 [   0/721]  loss=0.1389  lr=2.71e-04  ema_tau=0.99673
  Epoch 014 [  20/721]  loss=0.1189  lr=2.71e-04  ema_tau=0.99673
  Epoch 014 [  40/721]  loss=0.1592  lr=2.71e-04  ema_tau=0.99673
  Epoch 014 [  60/721]  loss=0.1416  lr=2.71e-04  ema_tau=0.99673
  Epoch 014 [  80/721]  loss=0.1280  lr=2.71e-04  ema_tau=0.99674
  Epoch 014 [ 100/721]  loss=0.1763  lr=2.71e-04  ema_tau=0.99674
  Epoch 014 [ 120/721]  loss=0.1490  lr=2.70e-04  ema_tau=0.99674
  Epoch 014 [ 140/721]  loss=0.1410  lr=2.70e-04  ema_tau=0.99674
  Epoch 014 [ 160/721]  loss=0.1332  lr=2.70e-04  ema_tau=0.99675
  Epoch 014 [ 180/721]  loss=0.1192  lr=2.70e-04  ema_tau=0.99675
  Epoch 014 [ 200/721]  loss=0.1495  lr=2.70e-04  ema_tau=0.99675
  Epoch 014 [ 220/721]  loss=0.1581  lr=2.70e-04  ema_tau=0.99675
  Epoch 014 [ 240/721]  loss=0.1342  lr=2.69e-04  ema_tau=0.99676
  Epoch 014 [ 260/721]  loss=0.1492  lr=2.69e-04  ema_tau=0.99676
  Epoch 014 [ 280/721]  loss=0.1459  lr=2.69e-04  ema_tau=0.99676
  Epoch 014 [ 300/721]  loss=0.1314  lr=2.69e-04  ema_tau=0.99677
  Epoch 014 [ 320/721]  loss=0.1386  lr=2.69e-04  ema_tau=0.99677
  Epoch 014 [ 340/721]  loss=0.1318  lr=2.68e-04  ema_tau=0.99677
  Epoch 014 [ 360/721]  loss=0.1484  lr=2.68e-04  ema_tau=0.99677
  Epoch 014 [ 380/721]  loss=0.1573  lr=2.68e-04  ema_tau=0.99678
  Epoch 014 [ 400/721]  loss=0.1170  lr=2.68e-04  ema_tau=0.99678
  Epoch 014 [ 420/721]  loss=0.1593  lr=2.68e-04  ema_tau=0.99678
  Epoch 014 [ 440/721]  loss=0.1025  lr=2.68e-04  ema_tau=0.99679
  Epoch 014 [ 460/721]  loss=0.1481  lr=2.67e-04  ema_tau=0.99679
  Epoch 014 [ 480/721]  loss=0.1532  lr=2.67e-04  ema_tau=0.99679
  Epoch 014 [ 500/721]  loss=0.1244  lr=2.67e-04  ema_tau=0.99679
  Epoch 014 [ 520/721]  loss=0.1354  lr=2.67e-04  ema_tau=0.99680
  Epoch 014 [ 540/721]  loss=0.1432  lr=2.67e-04  ema_tau=0.99680
  Epoch 014 [ 560/721]  loss=0.1361  lr=2.67e-04  ema_tau=0.99680
